YBR275C 0.9875
YBR276C 0.83333
YBR277C
YBR278W 0.71429
YBR279W
YBR281C 0.33333
YBR282W 0.0
YBR283C 0.0
YBR284W 0.8
YBR285W 0.0
YBR286W
YBR288C 0.63333
YBR289W 1.07692
YBR290W 0.5
YBR291C
YBR293W
YBR296C 0.25
YBR300C
YBR301W
YBR302C
YCL001W
YCL004W 0.5
YCL005W
YCL007C
YCL008C
YCL009C 0.5
YCL010C
YCL011C
YCL014W 0.6
YCL016C 2.10798
YCL017C 0.5
YCL018W 0.33333
YCL019W 0.5
YCL020W 0.5
YCL022C 0.0
YCL023C
YCL024W 0.66667
YCL025C 0.75
YCL026C-A
YCL027W 0.95513
YCL028W
YCL029C 2.21099
YCL030C 0.9
YCL031C 0.66667
YCL032W 1.0
YCL033C
YCL034W
YCL035C
YCL037C 0.97403
YCL038C 0.5
YCL039W
YCL040W 0.78947
YCL043C 0.2
YCL044C
YCL045C
YCL046W 0.8
YCL049C
YCL050C
YCL051W 0.0
YCL052C 0.5
YCL054W 0.71429
YCL055W 0.0
YCL056C 0.0
YCL057W
YCL058C 0.5
YCL059C 0.66667
YCL061C 1.87296
YCL063W 0.81818
YCL065W
YCL066W
YCL067C 0.86957
YCL069W
YCL074W
YCL076W 0.0
YCR001W 0.0
YCR002C 1.22892
YCR003W 0.0
YCR004C 0.0
YCR005C 0.0
YCR007C
YCR008W
YCR009C 2.47719
YCR011C 0.66667
YCR012W 0.0
YCR014C 0.66667
YCR016W
YCR018C 0.0
YCR020C-A   0.71429
YCR021C 0.0
YCR022C 0.98214
YCR023C 0.0
YCR024C
YCR027C 0.0
YCR028C 0.0
YCR028C-A   0.0
YCR030C 0.0
YCR031C 0.5
YCR033W 0.8
YCR034W 0.0
YCR035C 1.33333
YCR036W 0.8
YCR038C 0.94667
YCR039C 0.33333
YCR040W 0.33333
YCR041W 0.57143
YCR042C 0.96774
YCR044C 0.0
YCR045C 0.0
YCR046C 0.97778
YCR047C 0.0
YCR048W 0.33333
YCR050C 0.98214
YCR052W 0.63636
YCR053W 0.75
YCR057C 0.0
YCR059C 0.0
YCR060W 0.5
YCR063W 0.66667
YCR065W
YCR066W 0.89655
YCR067C 0.5
YCR068W 0.66667
YCR072C
YCR073C 0.85714
YCR073W-A   0.33333
YCR075C 0.0
YCR076C
YCR077C 1.2337
YCR079W 0.0
YCR081W 0.9
YCR082W 0.5
YCR084C
YCR086W 0.91139
YCR087C-A   0.5
YCR087W 0.98214
YCR088W 1.128
YCR089W
YCR092C 1.0
YCR093W 0.83333
YCR094W
YCR095C 0.4
YCR098C
YCR099C 0.53846
YCR100C 0.0
YCR101C 0.9375
YCR106W 0.4
YCR107W 0.0
YDL001W 0.81818
YDL002C 0.33333
YDL003W 2.17439
YDL005C 1.03922
YDL006W 0.97183
YDL008W 2.75
YDL011C 0.5
YDL012C 0.3
YDL013W 0.85294
YDL014W 0.6
YDL015C
YDL017W 1.33067
YDL020C 0.7
YDL022W
YDL023C 0.0
YDL024C 0.5
YDL026W
YDL028C 0.94667
YDL029W 2.05816
YDL030W 0.84314
YDL031W
YDL032W
YDL033C
YDL035C 0.75
YDL036C
YDL037C
YDL041W 0.0
YDL042C 0.82353
YDL043C 0.72727
YDL044C 0.72222
YDL045C
YDL046W
YDL047W 1.09375
YDL049C 0.83735
YDL050C
YDL051W 0.83333
YDL052C 0.0
YDL053C
YDL054C
YDL055C 0.5
YDL056W 0.5
YDL058W 0.875
YDL059C 0.75
YDL061C
YDL062W
YDL063C 0.0
YDL064W 0.75
YDL065C 0.66667
YDL066W
YDL067C
YDL069C
YDL070W 0.78571
YDL071C 0.44444
YDL072C
YDL074C 1.01739
YDL075W
YDL076C 0.0
YDL077C 0.5
YDL080C
YDL081C 0.66667
YDL084W 0.0
YDL085W 0.0
YDL086W
YDL087C
YDL088C 0.75
YDL089W 0.76
YDL090C 0.0
YDL091C 0.66667
YDL092W 0.0
YDL093W 0.0
YDL094C
YDL095W 0.5
YDL096C
YDL097C 0.66667
YDL098C 0.0
YDL099W 0.5
YDL100C 0.66667
YDL101C 0.625
YDL102W 1.25547
YDL104C 0.5
YDL105W
YDL106C 0.66667
YDL107W 0.85714
YDL108W 0.76471
YDL110C 0.4
YDL111C 0.85714
YDL112W
YDL113C 0.88
YDL114W 0.0
YDL116W 0.90449
YDL117W
YDL118W
YDL120W 0.2
YDL121C 0.66667
YDL123W
YDL125C
YDL126C 0.0
YDL127W 1.14286
YDL128W 0.0
YDL129W
YDL130W 0.7931
YDL131W
YDL132W 1.09615
YDL133W
YDL134C 0.6
YDL135C 0.97222
YDL137W 0.96154
YDL138W 0.85714
YDL139C 0.92593
YDL140C 0.93913
YDL142C
YDL143W 1.03448
YDL144C 0.75
YDL145C
YDL146W 0.0
YDL147W 0.73333
YDL148C
YDL149W 0.0
YDL150W 0.0
YDL151C
YDL153C 0.57143
YDL154W 0.76471
YDL155W 0.5
YDL156W 0.9
YDL157C
YDL158C
YDL159W 1.21053
YDL160C 0.96364
YDL161W 0.8
YDL162C
YDL164C 0.85714
YDL165W 0.83333
YDL166C 0.66667
YDL167C 0.0
YDL168W
YDL170W
YDL172C
YDL175C 0.91304
YDL178W 0.93333
YDL179W 1.03636
YDL180W
YDL181W 0.95082
YDL183C
YDL185W1    0.0
YDL185W2
YDL186W 0.0
YDL188C 0.5
YDL190C
YDL191W
YDL192W 0.80645
YDL193W 0.0
YDL194W 0.14286
YDL195W 0.77778
YDL196W 0.75
YDL198C 0.0
YDL202W
YDL203C 0.70588
YDL204W
YDL206W
YDL207W 1.00714
YDL208W 0.5
YDL209C 0.0
YDL210W 0.75
YDL211C
YDL212W 0.66667
YDL213C 0.0
YDL214C 0.88462
YDL215C 0.0
YDL216C 0.92593
YDL217C 0.8
YDL218W
YDL219W
YDL220C 0.33333
YDL221W
YDL223C
YDL224C
YDL225W 1.20492
YDL226C 0.81132
YDL229W 0.66667
YDL230W 0.0
YDL231C 0.0
YDL232W 0.5
YDL233W
YDL235C 0.9697
YDL236W 0.9918
YDL237W 0.97872
YDL238C 0.5
YDL239C 0.85437
YDL240W
YDL241W
YDL243C 0.0
YDL246C 1.00847
YDL247W
YDR001C 0.5
YDR002W 0.66667
YDR003W
YDR004W 0.95
YDR005C
YDR006C 0.5
YDR007W
YDR008C
YDR009W 0.5
YDR010C
YDR012W
YDR013W 0.5
YDR014W
YDR016C 0.8
YDR017C 0.75
YDR018C 0.5
YDR020C 0.75
YDR021W 0.66667
YDR022C 0.66667
YDR023W
YDR025W
YDR026C 0.84
YDR027C 0.82353
YDR028C 0.86842
YDR030C 0.5
YDR031W
YDR032C
YDR034C 0.74519
YDR038C
YDR040C
YDR042C 0.0
YDR043C
YDR044W 0.0
YDR045C
YDR052C 1.77725
YDR054C 0.9375
YDR056C
YDR059C 0.0
YDR060W 0.6
YDR061W
YDR062W
YDR063W 0.0
YDR066C
YDR067C
YDR068W
YDR069C 0.0
YDR070C 0.66667
YDR071C 0.0
YDR072C
YDR073W 0.0
YDR074W 0.25
YDR075W
YDR076W 0.94444
YDR077W
YDR078C 0.90625
YDR079W
YDR080W 0.0
YDR082W
YDR084C 1.0
YDR085C 0.83333
YDR086C 0.0
YDR087C
YDR088C 0.625
YDR091C 0.0
YDR092W
YDR095C
YDR097C 1.0
YDR098C 0.33333
YDR099W 0.71429
YDR100W 0.84615
YDR101C
YDR102C
YDR103W 0.8
YDR104C 0.91667
YDR105C 0.0
YDR106W 0.95652
YDR107C 0.0
YDR108W 1.42222
YDR110W 0.94737
YDR111C
YDR113C 0.0
YDR115W 0.8
YDR116C
YDR118W 2.4
YDR120C 0.57143
YDR121W
YDR122W 0.66667
YDR123C 0.0
YDR126W 1.49677
YDR127W
YDR128W 0.75
YDR129C 1.16346
YDR130C 0.90909
YDR131C
YDR132C 0.7
YDR133C
YDR134C
YDR135C
YDR136C 0.5
YDR137W
YDR138W 0.90323
YDR139C 0.88235
YDR140W 0.33333
YDR141C
YDR142C 0.90909
YDR144C
YDR145W 1.79661
YDR146C 0.88462
YDR148C 0.66667
YDR149C
YDR150W 2.57823
YDR151C
YDR152W 0.75
YDR153C
YDR154C 0.98148
YDR155C 0.0
YDR156W 0.92308
YDR158W 0.66667
YDR159W
YDR160W 0.0
YDR162C 1.65588
YDR164C 0.6
YDR166C 1.0
YDR167W 1.4
YDR168W
YDR169C 0.0
YDR170C 0.875
YDR172W 0.5
YDR174W 0.93939
YDR175C
YDR176W 1.31395
YDR177W
YDR178W
YDR179C 0.66667
YDR180W
YDR181C
YDR182W
YDR183W
YDR184C 0.88235
YDR189W 0.94444
YDR190C 0.0
YDR191W
YDR192C 0.7
YDR193W
YDR194C
YDR195W 0.88235
YDR196C
YDR199W
YDR200C 0.83333
YDR201W 0.92857
YDR202C
YDR203W
YDR205W 0.0
YDR206W 0.89189
YDR207C 0.44444
YDR208W
YDR211W
YDR212W 0.9
YDR214W 0.96429
YDR215C 0.33333
YDR216W 1.14286
YDR217C 1.48
YDR218C 0.8
YDR221W
YDR224C
YDR225W 0.66667
YDR226W 0.5
YDR227W 0.4
YDR228C 0.94898
YDR229W 0.0
YDR233C
YDR236C 0.66667
YDR238C 0.0
YDR244W 1.0
YDR245W 0.9375
YDR246W 1.32558
YDR248C
YDR249C 0.5
YDR250C
YDR251W 0.0
YDR252W 0.33333
YDR254W 1.15789
YDR255C 0.5
YDR256C 0.66667
YDR259C 0.92
YDR260C
YDR261W-A   0.0
YDR261W-B
YDR262W 0.0
YDR263C 0.0
YDR264C 0.6
YDR265W
YDR266C
YDR267C 0.8
YDR268W 0.5
YDR269C
YDR270W 0.0
YDR271C 0.25
YDR273W 0.8
YDR275W 0.97561
YDR276C
YDR277C 0.93182
YDR279W 0.5
YDR280W 0.66667
YDR281C
YDR285W 0.9375
YDR286C
YDR287W
YDR289C
YDR290W
YDR292C 0.33333
YDR293C 0.8
YDR295C 1.11
YDR297W
YDR298C 0.0
YDR299W 0.8
YDR300C 0.75
YDR301W 1.9
YDR304C 0.8
YDR305C
YDR306C
YDR307W 0.85714
YDR308C 0.5
YDR309C 1.22549
YDR310C
YDR311W 0.90741
YDR313C 0.33333
YDR314C
YDR315C 0.25
YDR317W
YDR318W 0.74576
YDR319C
YDR320C 0.75
YDR321W 0.66667
YDR322C-A
YDR323C 0.66667
YDR326C 0.66667
YDR327W
YDR328C 0.73469
YDR329C 0.5
YDR330W
YDR331W
YDR332W 1.89825
YDR333C
YDR334W
YDR335W 0.77778
YDR337W
YDR340W
YDR341C
YDR342C
YDR343C
YDR344C
YDR345C
YDR346C 0.0
YDR348C 0.5
YDR349C 0.5
YDR350C 0.0
YDR351W 0.33333
YDR353W
YDR356W 0.5
YDR357C 0.84211
YDR358W
YDR359C
YDR360W
YDR361C
YDR362C
YDR363W 1.09494
YDR363W-A   0.9
YDR364C 0.42857
YDR365C 0.0
YDR366C
YDR367W
YDR368W
YDR369C 0.66667
YDR370C 0.0
YDR371W 0.75
YDR372C 0.33333
YDR373W 0.0
YDR374C
YDR376W 0.0
YDR377W 0.0
YDR378C 1.24812
YDR379W 1.0
YDR380W 0.0
YDR381W
YDR382W 0.88235
YDR383C 0.5
YDR384C
YDR385W 0.0
YDR386W 1.11224
YDR387C
YDR388W 2.26306
YDR389W 0.84
YDR390C 0.8
YDR392W 1.75
YDR393W
YDR394W 0.6
YDR395W 0.69231
YDR397C 0.0
YDR398W 0.33333
YDR399W
YDR400W
YDR403W 0.0
YDR404C 0.0
YDR407C 1.21429
YDR408C 0.98529
YDR409W
YDR412W 0.85714
YDR413C
YDR414C
YDR415C 0.66667
YDR416W 0.4
YDR417C
YDR418W
YDR420W 0.58974
YDR421W
YDR422C 0.95
YDR423C
YDR424C 2.97651
YDR425W 0.8125
YDR427W 0.0
YDR428C
YDR429C 0.77778
YDR431W 0.8
YDR432W 0.0
YDR433W 0.75
YDR434W
YDR435C
YDR436W
YDR438W
YDR439W
YDR440W
YDR441C 0.5
YDR442W 0.66667
YDR443C
YDR444W
YDR445C 0.85714
YDR446W 0.5
YDR448W 1.53333
YDR449C
YDR450W 0.5
YDR452W
YDR453C
YDR454C
YDR455C
YDR456W
YDR457W
YDR458C
YDR459C
YDR460W
YDR461W
YDR463W
YDR464W 0.5
YDR465C 0.75
YDR468C 0.9375
YDR469W 0.66667
YDR472W 1.12195
YDR473C 0.96104
YDR477W 0.5
YDR478W 0.66667
YDR479C 0.0
YDR480W 0.71429
YDR482C 0.0
YDR483W
YDR484W 0.5
YDR485C
YDR487C
YDR488C 2.9934
YDR489W 0.0
YDR490C 0.25
YDR492W 0.5
YDR494W
YDR495C
YDR497C
YDR498C 1.0
YDR499W 0.5
YDR500C
YDR502C
YDR503C 0.94118
YDR504C
YDR505C
YDR506C 0.5
YDR507C 1.05263
YDR508C 0.6
YDR509W
YDR510W 0.95833
YDR512C
YDR513W 0.8
YDR514C 0.5
YDR515W
YDR516C
YDR518W
YDR520C
YDR524C 0.0
YDR526C
YDR527W
YDR528W
YDR529C 0.75
YDR530C
YDR531W
YDR532C 0.66667
YDR533C
YDR534C 0.0
YDR536W 0.0
YDR538W
YDR541C 0.5
YDR542W
YEL002C 1.0
YEL003W 2.33149
YEL005C 0.78947
YEL006W
YEL008W
YEL009C 0.33333
YEL011W
YEL012W 0.0
YEL013W 0.77273
YEL015W 1.0
YEL016C 0.5
YEL017W 0.75
YEL018W 0.0
YEL019C
YEL020C 0.75
YEL020W-A   0.66667
YEL021W
YEL022W 0.5
YEL023C 0.875
YEL024W 0.85714
YEL027W
YEL031W
YEL032W 0.98936
YEL033W
YEL034W
YEL036C 0.91667
YEL037C 0.5
YEL038W
YEL039C
YEL041W 0.55556
YEL042W 0.375
YEL043W 1.0
YEL044W
YEL046C
YEL047C 0.0
YEL048C 0.91111
YEL049W
YEL051W
YEL052W
YEL053C 0.0
YEL054C 0.66667
YEL056W 0.0
YEL057C
YEL059C-A   0.0
YEL059W
YEL060C 0.0
YEL061C 2.4954
YEL062W 0.0
YEL063C 0.5
YEL064C 0.4
YEL066W 0.89474
YEL068C 0.0
YEL069C 0.0
YEL070W 0.0
YEL072W
YEL074W
YEL075C
YEL075W-A
YEL077C 0.77778
YER002W
YER004W
YER006W 0.725
YER007C-A
YER007W 2.55696
YER008C 1.09091
YER009W 0.0
YER010C
YER011W 0.66667
YER012W 0.0
YER013W 0.9
YER014C-A
YER016W 2.15147
YER017C 0.33333
YER018C 1.13043
YER019C-A
YER019W 0.0
YER020W 0.625
YER021W
YER022W 0.7571
YER023W
YER025W 0.0
YER026C 0.85714
YER027C 0.8
YER028C
YER029C 0.63636
YER031C 0.53333
YER032W 0.83333
YER035W
YER036C 0.0
YER037W
YER038C 0.5
YER039C 0.5
YER040W 0.91667
YER041W
YER043C
YER044C 0.0
YER045C 0.75
YER047C 0.81818
YER048C 0.0
YER049W 0.5
YER051W 0.96907
YER052C 0.89091
YER053C 0.0
YER054C
YER056C-A   0.83333
YER057C
YER058W
YER059W 0.9
YER061C 0.5
YER062C 0.0
YER063W 0.94444
YER064C 0.0
YER065C 0.98387
YER066W 0.5
YER067W 0.0
YER068W 0.66667
YER069W 0.0
YER070W 0.0
YER071C 1.02941
YER073W 0.0
YER074W-A
YER075C
YER076C
YER077C 0.71429
YER078C 0.0
YER079W 1.0
YER081W 0.6
YER082C 0.0
YER083C 0.5
YER084W
YER086W
YER087C-A
YER087W 0.0
YER088C
YER089C
YER090W
YER092W
YER093C 0.77778
YER094C 0.5
YER095W 0.9375
YER096W 0.5
YER099C 0.90909
YER100W 0.0
YER102W 0.76923
YER103W 0.7
YER104W
YER105C 0.89655
YER106W 0.93333
YER107C 1.00403
YER109C
YER110C 0.77778
YER111C 0.6
YER112W 1.0625
YER113C
YER114C 1.14607
YER115C 0.875
YER116C
YER117W
YER118C 0.8785
YER119C 0.0
YER120W
YER121W
YER122C 0.0
YER123W 0.75
YER124C 0.76923
YER125W 0.66667
YER126C 0.66667
YER127W 0.91304
YER128W 0.0
YER129W 0.77778
YER131W
YER132C
YER133W 0.67742
YER136W 0.86957
YER137C
YER139C
YER140W 0.76923
YER143W 0.4
YER144C 0.8125
YER145C 0.4
YER146W 0.98374
YER147C
YER148W 0.96429
YER149C 0.66667
YER150W
YER151C
YER152C 0.0
YER153C 0.33333
YER154W 0.33333
YER155C 1.01942
YER156C 0.90909
YER157W 1.0
YER158C 0.0
YER159C
YER159C-A
YER161C 0.85714
YER162C 0.0
YER163C
YER164W
YER165W 0.96396
YER167W
YER169W 0.0
YER170W
YER172C 0.95
YER173W 1.09524
YER175C
YER176W
YER177W 0.8
YER178W 0.97101
YER179W 0.86747
YER180C 0.0
YER180C-A
YER181C
YER184C
YER186C 0.91667
YER188W
YER189W
YFL001W
YFL002C 0.92857
YFL002W-B   0.5
YFL003C 0.8
YFL005W 1.08824
YFL008W 1.02198
YFL009W 0.73333
YFL010C
YFL011W 0.0
YFL012W
YFL013C
YFL015C
YFL016C 0.81818
YFL017C 0.0
YFL018C 0.5
YFL020C 0.6
YFL021W 0.0
YFL022C 0.5
YFL023W 0.97419
YFL025C
YFL026W 0.88
YFL027C 0.57143
YFL028C 0.875
YFL029C 0.75
YFL030W 0.5
YFL033C
YFL034C-B   0.33333
YFL036W 0.0
YFL037W 1.79762
YFL038C 1.0
YFL039C 0.90722
YFL040W 0.0
YFL042C 0.0
YFL044C
YFL045C
YFL047W
YFL049W
YFL050C
YFL051C 0.0
YFL052W 0.33333
YFL054C
YFL055W
YFL056C 0.91667
YFL058W
YFL059W 0.85714
YFL060C 0.75
YFL061W 0.9918
YFL065C 0.0
YFL066C
YFL067W
YFL068W
YFR001W
YFR002W 1.05556
YFR003C 0.33333
YFR004W 0.0
YFR007W 0.0
YFR008W 0.9
YFR009W 0.0
YFR010W
YFR011C 0.66667
YFR012W
YFR013W 0.0
YFR014C
YFR015C 0.71429
YFR016C
YFR017C
YFR018C
YFR019W
YFR021W
YFR022W
YFR026C
YFR027W
YFR028C 0.75
YFR029W
YFR031C 0.81818
YFR031C-A
YFR032C
YFR032C-A
YFR033C 0.875
YFR034C 0.98058
YFR036W 2.0
YFR037C 0.57143
YFR038W
YFR039C 0.9375
YFR040W 1.0
YFR042W 0.9375
YFR043C
YFR045W
YFR046C 0.91667
YFR047C 0.5
YFR049W 0.5
YFR050C
YFR051C
YFR052W 0.33333
YFR053C
YFR054C
YFR055W
YFR057W
YGL001C 0.66667
YGL003C 0.84615
YGL005C 0.9375
YGL007W
YGL008C
YGL010W 0.0
YGL011C
YGL013C
YGL014W 0.0
YGL015C 0.75
YGL016W 0.66667
YGL018C 0.5
YGL019W 1.14286
YGL020C
YGL021W
YGL022W 0.8
YGL023C 0.6
YGL024W 0.5
YGL025C 0.875
YGL026C
YGL027C 1.09333
YGL028C
YGL029W 0.8
YGL030W 0.66667
YGL031C
YGL032C 0.0
YGL033W
YGL035C 0.81818
YGL036W
YGL037C
YGL038C 0.75
YGL039W
YGL040C
YGL042C
YGL043W 0.66667
YGL044C 0.65909
YGL045W
YGL047W
YGL048C 0.0
YGL049C 1.0
YGL051W
YGL052W 0.94118
YGL053W 0.0
YGL054C 0.0
YGL055W
YGL057C 0.84615
YGL058W 0.25
YGL060W 0.96667
YGL061C 0.94737
YGL062W 0.0
YGL063W 0.66667
YGL065C
YGL066W
YGL069C
YGL070C 0.67442
YGL071W 0.0
YGL073W
YGL074C 0.75
YGL075C 0.82353
YGL079W
YGL081W
YGL083W
YGL084C
YGL086W 1.0
YGL087C
YGL090W 0.42857
YGL091C
YGL092W 0.96774
YGL093W 0.0
YGL094C 0.6
YGL095C 0.71429
YGL096W 0.97297
YGL097W 0.975
YGL098W 0.5
YGL100W
YGL102C 0.0
YGL104C 0.94444
YGL105W 0.4
YGL106W 0.97826
YGL107C
YGL110C
YGL111W
YGL112C 1.30435
YGL113W 0.0
YGL115W 0.2
YGL116W 0.93333
YGL119W
YGL120C
YGL122C 0.68421
YGL124C 0.0
YGL125W
YGL126W 0.5
YGL127C 0.8327
YGL129C
YGL130W 0.0
YGL132W 0.0
YGL133W
YGL134W 0.98276
YGL135W
YGL137W
YGL138C
YGL139W 0.5
YGL143C
YGL145W 0.84211
YGL147C
YGL148W
YGL149W
YGL150C 0.5
YGL151W 0.0
YGL152C
YGL153W 0.78571
YGL154C 0.5
YGL155W 0.0
YGL156W 0.5
YGL157W 0.0
YGL158W 0.96154
YGL161C 0.95455
YGL162W 0.0
YGL163C
YGL166W 0.4
YGL167C
YGL168W
YGL169W
YGL170C
YGL171W 0.0
YGL172W 1.0
YGL173C 1.06122
YGL174W 0.5
YGL175C
YGL177W 0.66667
YGL178W 0.91304
YGL179C
YGL180W 0.0
YGL181W 0.48571
YGL183C 0.0
YGL184C
YGL185C
YGL187C 0.77778
YGL189C 0.0
YGL190C 0.83333
YGL192W
YGL194C
YGL195W
YGL196W
YGL197W 0.91667
YGL198W 0.8
YGL200C 0.71429
